Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Test LWC Event, 2020-01-03, Open Men's 55kg, Daniel Webb, 30.4, 13, 14, 15, 16, 17, 18, 15, 18, 33
Test LWC Event, 2020-01-03, Open Men's 55kg, test aigroup, 30.4, 13, 14, 15, 16, 17, 18, 15, 18, 33
Test LWC Event, 2020-01-03, Women's Masters (40-44) 45kg, test aigroup, 30.4, 13, 14, 15, 16, 17, 18, 15, 18, 33
Test LWC Event, 2020-01-03, Open Men's 55kg, test aigroup, 30.4, 13, 14, 15, 16, 17, 18, 15, 18, 33
Test LWC Event, 2020-01-03, Open Men's 55kg, test aigroup, 30.4, 13, 14, 15, 16, 17, 18, 15, 18, 33
Test LWC Event, 2020-01-03, Open Men's 55kg, B-Rad Is Rad, 30.4, 13, 14, 15, 16, 17, 18, 15, 18, 33
Test LWC Event, 2020-01-03, Open Men's 55kg, Member2 aigroup, 30.4, 1, 2, 3, 4, 5, 6, 3, 6, 9























