Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
LSUS Spring Qualifier, 2022-05-19, Men's 13 Under Age Group 73kg, Tate Fegley, 71.1, 37, 40, 43, 45, 50, 0, 43, 50, 93
LSUS Spring Qualifier, 2022-05-19, Women's 16-17 Age Group 55kg, Gabriella Balderas, 52.7, 21, 22, 23, 25, 30, 35, 23, 35, 58
LSUS Spring Qualifier, 2022-05-19, Women's 13 Under Age Group 45kg, Ruby Delatte, 45, 13, 14, 15, 18, 19, 21, 15, 21, 36
LSUS Spring Qualifier, 2022-05-19, Women's 13 Under Age Group 33kg, Helena Delatte, 31.3, 13, 14, 15, 18, 19, 20, 15, 20, 35
LSUS Spring Qualifier, 2022-05-19, Women's 13 Under Age Group 33kg, Zenia Delatte, 31.7, 13, 14, 15, 18, 19, 0, 15, 19, 34

























