Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2016 CMG Master Blaster, 2016-06-26, Open Men's 105 kg, Logan Sieg, 104.3, 105, 110, 115, 125, 130, -135, 115, 130, 245
2016 CMG Master Blaster, 2016-06-26, Open Men's 94 kg, Forrest Agee, 89.3, 93, 95, -105, 113, 126, -136, 95, 126, 221
2016 CMG Master Blaster, 2016-06-26, Open Men's 105 kg, Jerry Morales, 103, 92, 96, 98, 110, 114, 0, 98, 114, 212
2016 CMG Master Blaster, 2016-06-26, Open Men's 62 kg, Matthew Yung, 62, 93, 96, -100, 111, -116, -120, 96, 111, 207
2016 CMG Master Blaster, 2016-06-26, Open Men's 77 kg, Hunter Peltz, 74.6, 75, 81, 87, 92, 98, 105, 87, 105, 192
2016 CMG Master Blaster, 2016-06-26, Open Men's 105 kg, Michael Colella, 103.3, 75, -80, 81, 110, -115, -115, 81, 110, 191
2016 CMG Master Blaster, 2016-06-26, Open Men's 85 kg, Donald Glab, 79.8, 60, -62, 64, 83, -88, 88, 64, 88, 152























