Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Cheryl Haworth Classic, 2012-04-21, Women's Masters (35-39) 69 kg, Angela Hitch, 65.4, 0, 0, 0, 65, 0, 0, 0, 65, 0
Cheryl Haworth Classic, 2012-04-21, Women's 16-17 Age Group 63 kg, Adrianna Hanebrink, 62.05, 0, 0, 0, 69, 0, 0, 0, 69, 0
Cheryl Haworth Classic, 2012-04-21, Women's 13 Under Age Group 44kg, Janiah Jones, 40.5, 0, 0, 0, 31, 0, 0, 0, 31, 0
Cheryl Haworth Classic, 2012-04-21, Women's 14-15 Age Group +69 kg, Angel Simmons, 97.7, 0, 0, 0, 42, 0, 0, 0, 42, 0
Cheryl Haworth Classic, 2012-04-21, Women's 13 Under Age Group 48kg, Angelina Quarterman, 46.5, 0, 0, 0, 37, 0, 0, 0, 37, 0
Cheryl Haworth Classic, 2012-04-21, Women's 13 Under Age Group 58kg, Nia Walker, 55.65, 0, 0, 0, 37, 0, 0, 0, 37, 0
Cheryl Haworth Classic, 2012-04-21, Women's 13 Under Age Group +58 Kg, Na'Erykah Goodwin, 58, 0, 0, 0, 19, 0, 0, 0, 19, 0
Cheryl Haworth Classic, 2012-04-21, Women's Masters (35-39) +75 kg, Kenya Anderson, 80.7, 0, 0, 0, 47, 0, 0, 0, 47, 0
Cheryl Haworth Classic, 2012-04-21, Women's Masters (35-39) 75 kg, Ndiya Nkongho, 71.3, 0, 0, 0, 76, 0, 0, 0, 76, 0
Cheryl Haworth Classic, 2012-04-21, Men's 13 Under Age Group 50 Kg, Jaylien Duncan, 47.85, 0, 0, 0, 41, 0, 0, 0, 41, 0
Cheryl Haworth Classic, 2012-04-21, Men's 13 Under Age Group 35 Kg, Devon Jenkins, 32.2, 0, 0, 0, 35, 0, 0, 0, 35, 0
Cheryl Haworth Classic, 2012-04-21, Men's 13 Under Age Group 50 Kg, Fredrick Nunn, 49.8, 0, 0, 0, 47, 0, 0, 0, 47, 0
Cheryl Haworth Classic, 2012-04-21, Men's 13 Under Age Group 31 Kg, Terry Roberson, 30.6, 0, 0, 0, 45, 0, 0, 0, 45, 0
Cheryl Haworth Classic, 2012-04-21, Men's 14-15 Age Group 50 Kg, Alex LeFavi, 48.02, 0, 0, 0, 59, 0, 0, 0, 59, 0
Cheryl Haworth Classic, 2012-04-21, Open Men's+105 kg, Andy Coggins, 108.1, 0, 0, 0, 110, 0, 0, 0, 110, 0
Cheryl Haworth Classic, 2012-04-21, Open Men's 69 kg, John Erwin, 68.05, 0, 0, 0, 100, 0, 0, 0, 100, 0
Cheryl Haworth Classic, 2012-04-21, Open Men's 69 kg, Robert Kruse, 68.85, 0, 0, 0, 109, 0, 0, 0, 109, 0
Cheryl Haworth Classic, 2012-04-21, Open Men's 105 kg, Brandon Howard, 103.2, 0, 0, 0, 152, 0, 0, 0, 152, 0
Cheryl Haworth Classic, 2012-04-21, Open Men's 105 kg, Tayler Jakubsen, 98.05, 0, 0, 0, 152, 0, 0, 0, 152, 0
Cheryl Haworth Classic, 2012-04-21, Men's 14-15 Age Group 62 kg, Zaire Anderson, 57.7, 0, 0, 0, 70, 0, 0, 0, 70, 0










