Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Halloween Horror Lift Off, 2021-10-30, Junior Men's 73kg, Kyce McLeod, 72.4, 81, 84, 87, 105, 107, 110, 87, 110, 197
Halloween Horror Lift Off, 2021-10-30, Open Women's 76kg, Kalee Harris, 75.9, -64, 65, -67, 86, 88, 91, 65, 91, 156
Halloween Horror Lift Off, 2021-10-30, Women's 16-17 Age Group +81kg, Racheal McCormick, 88.2, 43, -48, 48, -70, -70, 70, 48, 70, 118
Halloween Horror Lift Off, 2021-10-30, Women's Masters (45-49) 59kg, Rachel Dacks, 57.7, 48, 50, 52, 61, 64, 66, 52, 66, 118
Halloween Horror Lift Off, 2021-10-30, Women's 16-17 Age Group 64kg, Ronny Lashley, 60.4, 40, -44, -44, 55, 57, 59, 40, 59, 99
Halloween Horror Lift Off, 2021-10-30, Men's Masters (70-74) 81kg, Michael Garland, 79.9, 40, 42, 43, 51, 53, 55, 43, 55, 98
Halloween Horror Lift Off, 2021-10-30, Women's Masters (45-49) 76kg, Susanna Birge, 73.1, 38, -40, 40, 51, 54, -58, 40, 54, 94
Halloween Horror Lift Off, 2021-10-30, Open Women's 71kg, Stephanie Gonzalez, 70.8, 27, 29, -30, 39, 40, -41, 29, 40, 69






















