Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
PPW/CFG Invitational, 2013-07-06, Open Men's 94 kg, J Simonds, 93.6, 110, -115, 115, -140, 142, -151, 115, 142, 257
PPW/CFG Invitational, 2013-07-06, Open Men's 85 kg, Christian Davila, 84.8, -92, 92, 97, 125, -133, -135, 97, 125, 222
PPW/CFG Invitational, 2013-07-06, Open Men's 105 kg, Justin Loredo, 103, 75, 80, -85, 120, 125, 130, 80, 130, 210
PPW/CFG Invitational, 2013-07-06, Open Men's 94 kg, Nicholas Lulkowski, 93.2, 85, -90, -91, 120, -125, -125, 85, 120, 205
PPW/CFG Invitational, 2013-07-06, Open Men's 85 kg, Joshua Taylor, 80.4, 60, -65, -65, 80, 85, -88, 60, 85, 145
PPW/CFG Invitational, 2013-07-06, Open Women's 63 kg, Jessica Hollis, 62, 35, 40, -43, 48, 51, 55, 40, 55, 95
























