Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
DBC In-House Meet (Q4), 2022-12-17, Open Men's 109kg, Garrison Anderson, 108.3, 102, 106, -111, 137, 145, -150, 106, 145, 251
DBC In-House Meet (Q4), 2022-12-17, Open Men's 96kg, Alec Desaulniers, 89.6, 91, 94, 96, 125, -128, -130, 96, 125, 221
DBC In-House Meet (Q4), 2022-12-17, Open Men's 96kg, Dylan Arthur, 92.1, 95, 98, -100, 116, 121, -125, 98, 121, 219
DBC In-House Meet (Q4), 2022-12-17, Open Men's +109kg, Grant Pestka, 139.2, 90, -95, 98, 110, 115, 118, 98, 118, 216
DBC In-House Meet (Q4), 2022-12-17, Open Men's 89kg, Derek Anthes, 84.1, -92, 93, 96, 110, -115, -115, 96, 110, 206
DBC In-House Meet (Q4), 2022-12-17, Open Men's 89kg, Dominick De Leone, 82.1, 75, 80, -86, 100, 108, -113, 80, 108, 188
DBC In-House Meet (Q4), 2022-12-17, Men's Masters (35-39) 96kg, Miles Michel, 92.3, 66, -70, 70, 92, -96, 97, 70, 97, 167
DBC In-House Meet (Q4), 2022-12-17, Women's Masters (35-39) +87kg, Desa Daniel, 118, 54, 57, 61, 65, 69, 73, 61, 73, 134
DBC In-House Meet (Q4), 2022-12-17, Open Women's 59kg, Andrea Venable, 57, 60, -64, -65, 70, -74, -75, 60, 70, 130
DBC In-House Meet (Q4), 2022-12-17, Open Women's 81kg, Amanda  Novotny, 79, 48, 52, -55, 60, -65, -67, 52, 60, 112
DBC In-House Meet (Q4), 2022-12-17, Women's Masters (35-39) 64kg, Michelle Desrosiers, 63, 42, -45, -46, 53, -57, -61, 42, 53, 95



















