Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
KIM BARBELL Development Meet, 2021-05-22, Open Men's 81kg, Eric Zunker, 80.5, -116, 116, -120, 140, 145, -150, 116, 145, 261
KIM BARBELL Development Meet, 2021-05-22, Open Men's 89kg, Luka Green, 88.5, 92, 94, -96, 114, 122, 125, 94, 125, 219
KIM BARBELL Development Meet, 2021-05-22, Open Men's 67kg, John Marquez, 65.4, -87, -87, 90, 120, -126, -126, 90, 120, 210
KIM BARBELL Development Meet, 2021-05-22, Men's 14-15 Age Group +89kg, Robert Thomas, 110.2, 66, 69, -71, 89, 92, 95, 69, 95, 164
KIM BARBELL Development Meet, 2021-05-22, Open Women's 81kg, Kendall Farrell, 80.1, 58, 61, 64, 86, 89, 91, 64, 91, 155
KIM BARBELL Development Meet, 2021-05-22, Junior Men's 73kg, Ryan Arenz, 70.9, 58, 62, -67, 78, 82, 85, 62, 85, 147
KIM BARBELL Development Meet, 2021-05-22, Open Women's 64kg, Kennedy Finister, 63.9, 62, 64, 65, 70, 73, -74, 65, 73, 138
KIM BARBELL Development Meet, 2021-05-22, Women's 14-15 Age Group 64kg, Lillian Milar, 60.8, 41, 43, -45, 48, 50, -52, 43, 50, 93
KIM BARBELL Development Meet, 2021-05-22, Open Men's 81kg, Xicheng Wang, 78.1, -69, -69, -69, 90, 95, -100, 0, 95, 0





















