Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
VBW Summer Open, 2016-06-25, Open Men's 77 kg, Clayton Canaday, 70.6, 70, 75, 80, 105, 111, 116, 80, 116, 196
VBW Summer Open, 2016-06-25, Open Men's 85 kg, Marcus Hall, 77.6, 64, 69, -74, 96, 101, -106, 69, 101, 170
VBW Summer Open, 2016-06-25, Women's 16-17 Age Group +75 kg, Verlecia Scarlett, 87.55, -54, -54, 54, -76, 76, -79, 54, 76, 130
VBW Summer Open, 2016-06-25, Open Men's 85 kg, Spencer Cady, 79.95, 52, 55, 57, 66, -69, -69, 57, 66, 123
VBW Summer Open, 2016-06-25, Women's 16-17 Age Group +75 kg, Jadis Thompkins, 115.35, 43, 45, 47, 73, -76, -76, 47, 73, 120
VBW Summer Open, 2016-06-25, Open Women's 75 kg, Kammie Bilardello, 73.7, 47, 49, 51, 61, 64, -66, 51, 64, 115
VBW Summer Open, 2016-06-25, Open Women's 75 kg, D'Shaunosi Davis, 72.1, -45, 45, -47, 59, 62, 64, 45, 64, 109
VBW Summer Open, 2016-06-25, Open Men's 62 kg, Thomas Case, 59.95, -37, -37, 37, 62, 65, -67, 37, 65, 102
VBW Summer Open, 2016-06-25, Women's 16-17 Age Group 75 kg, Taniya Perry, 70.8, 34, 36, 38, 54, -57, 57, 38, 57, 95
VBW Summer Open, 2016-06-25, Women's 16-17 Age Group 53 kg, Kiiya Housing, 51.65, 34, -36, 36, 46, -49, 49, 36, 49, 85




















