Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
3rd HoundWood Gym Pocket-Size Open, 2016-06-05, Open Men's 94 kg, Brian Zahn, 86.5, 94, -97, 97, 110, 115, -119, 97, 115, 212
3rd HoundWood Gym Pocket-Size Open, 2016-06-05, Open Men's 69 kg, Christopher Hernandez, 67.6, -87, 87, -95, 107, 115, -120, 87, 115, 202
3rd HoundWood Gym Pocket-Size Open, 2016-06-05, Open Women's 75 kg, Ana Ousouljoglou, 74.5, 50, -54, 54, 67, 71, 73, 54, 73, 127
3rd HoundWood Gym Pocket-Size Open, 2016-06-05, -, Benjamin Vogel, 35.3, 26, 27, 28, 29, 31, -33, 28, 31, 59
3rd HoundWood Gym Pocket-Size Open, 2016-06-05, Men's 13 Under Age Group 39kg, Drew Macias, 36.4, 14, 15, 16, 15, 17, -18, 16, 17, 33
3rd HoundWood Gym Pocket-Size Open, 2016-06-05, Open Men's 69 kg, Wei-Lun Tsai, 69, 78, -84, -86, -105, -105, -105, 78, 0, 0
3rd HoundWood Gym Pocket-Size Open, 2016-06-05, Open Men's 94 kg, Steven Bare, 93, 100, -105, 105, -136, -136, -136, 105, 0, 0























