Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Rubber City Qualifier, 2013-06-23, Open Men's+105 kg, Tim Rollins, 121.2, 113, 119, 120, 152, 158, 158, 120, 158, 278
Rubber City Qualifier, 2013-06-23, Open Men's 94 kg, Mike Walker, 93.2, 105, 105, 110, 130, 132, 135, 110, 135, 245
Rubber City Qualifier, 2013-06-23, Open Men's 77 kg, Cody Keathley, 76.2, 103, 107, 107, 125, 132, 135, 107, 135, 242
Rubber City Qualifier, 2013-06-23, Open Men's 77 kg, Anthony Colarusso, 74.4, 95, 103, 106, 125, 127, 131, 106, 131, 237
Rubber City Qualifier, 2013-06-23, Open Men's 85 kg, Nathan Napolitano, 82.6, 68, 72, 78, 97, 103, 103, 78, 103, 181
Rubber City Qualifier, 2013-06-23, Open Women's 53 kg, Katherine Lee, 51.9, 52, 56, 56, 70, 74, 74, 56, 74, 130
























