Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
January online qualifier, 2021-01-31, Open Men's +109kg, Jean Laguerre, 119, 140, 0, 0, 175, 0, 0, 140, 175, 315
January online qualifier, 2021-01-31, Open Men's +109kg, Matthew Coffelt, 122, 138, 0, 0, 170, 0, 0, 138, 170, 308
January online qualifier, 2021-01-31, Open Men's 81kg, Jason Morgan, 76, 122, 0, 0, 152, 0, 0, 122, 152, 274
January online qualifier, 2021-01-31, Open Men's 89kg, Nicholas Thomas, 87, 118, 0, 0, 155, 0, 0, 118, 155, 273
January online qualifier, 2021-01-31, Men's Masters (40-44) 102kg, Jason Sneed, 99, 120, 0, 0, 144, 0, 0, 120, 144, 264
January online qualifier, 2021-01-31, Open Men's 89kg, Patrick Sanders, 86, 118, 0, 0, 143, 0, 0, 118, 143, 261
January online qualifier, 2021-01-31, Open Men's 102kg, Wyatt Quintero, 98, 118, 0, 0, 140, 0, 0, 118, 140, 258
January online qualifier, 2021-01-31, Junior Men's 102kg, Dillon Cripe, 101, 110, 0, 0, 148, 0, 0, 110, 148, 258
January online qualifier, 2021-01-31, Open Men's 102kg, Caleb Ward, 101.9, 118, 0, 0, 140, 0, 0, 118, 140, 258
January online qualifier, 2021-01-31, Open Men's 102kg, Ross Sealby, 101.9, 115, 0, 0, 142, 0, 0, 115, 142, 257
January online qualifier, 2021-01-31, Open Men's 89kg, Jayson Manuta, 83, 110, 0, 0, 146, 0, 0, 110, 146, 256
January online qualifier, 2021-01-31, Junior Men's 96kg, Scott Crosswhite, 91, 115, 0, 0, 140, 0, 0, 115, 140, 255
January online qualifier, 2021-01-31, Open Men's 109kg, Jacob Cluff, 105, 116, 0, 0, 136, 0, 0, 116, 136, 252
January online qualifier, 2021-01-31, Men's Masters (35-39) +109kg, Andrew Souder, 128, 109, 0, 0, 143, 0, 0, 109, 143, 252
