Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Maui Gold Masters, 2014-09-27, Open Men's 105 kg, Donald Crowder, 103.5, 80, 90, 95, 95, 102, 110, 95, 110, 205
Maui Gold Masters, 2014-09-27, Open Men's 85 kg, Robert Kikuchi, 83.6, 80, 85, 91, 100, 105, 110, 91, 110, 201
Maui Gold Masters, 2014-09-27, Open Men's 105 kg, Bertram Kikuchi, 98, 75, 79, 81, 93, 98, 102, 81, 102, 183
Maui Gold Masters, 2014-09-27, Open Men's 77 kg, Frank Tam, 76.9, 68, 73, 76, 95, 100, 103, 76, 103, 179
Maui Gold Masters, 2014-09-27, Open Men's 94 kg, Curtis Eaton, 92.9, 45, 50, 54, 58, 62, 65, 54, 65, 119
Maui Gold Masters, 2014-09-27, Women's Masters (45-49) 58 kg, Loretta Kikuchi, 57.3, 43, 46, 50, 58, 61, 64, 50, 64, 114
Maui Gold Masters, 2014-09-27, Women's Masters (40-44) +75 kg, Joy Gannon, 97.9, 38, 41, 43, 55, 59, 61, 43, 61, 104
Maui Gold Masters, 2014-09-27, Women's Masters (40-44) 69 kg, Colleen Tallant, 64.3, 40, 42, 44, 50, 55, 60, 44, 60, 104
Maui Gold Masters, 2014-09-27, Women's Masters (45-49) 69 kg, Michelle Cerizo, 65.9, 35, 41, 42, 48, 52, 53, 42, 53, 95





















