Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
DBC August In-House Meet, 2022-08-13, Men's Masters (35-39) +109kg, Nathan Dela Cruz, 117.7, 105, 113, -120, 120, 130, -140, 113, 130, 243
DBC August In-House Meet, 2022-08-13, Open Men's 109kg, Garrison Anderson, 108.2, 95, -99, 102, 130, 133, 137, 102, 137, 239
DBC August In-House Meet, 2022-08-13, Open Men's 89kg, Matt Frongillo, 88, 84, 88, 93, 110, 115, 120, 93, 120, 213
DBC August In-House Meet, 2022-08-13, Open Men's 89kg, Dylan Arthur, 86.5, -86, 86, 92, 110, 115, 119, 92, 119, 211
DBC August In-House Meet, 2022-08-13, Open Women's 76kg, Erin Nelson, 75.4, 77, 81, 85, 98, 102, 106, 85, 106, 191
DBC August In-House Meet, 2022-08-13, Women's Masters (40-44) +87kg, Laura Berger, 113.5, 45, 48, -50, 55, -58, 58, 48, 58, 106
























