Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance for Schoolage (Youth), 2012-05-09, Women's 13 Under Age Group 48kg, Chloe Crooks, 46.3, 0, 0, 0, 26, 0, 0, 0, 26, 0
Last Chance for Schoolage (Youth), 2012-05-09, Women's 13 Under Age Group 44kg, Alexa Burks, 42.5, 0, 0, 0, 43, 0, 0, 0, 43, 0
Last Chance for Schoolage (Youth), 2012-05-09, Women's 13 Under Age Group +58 Kg, Victoria Crooks, 80, 0, 0, 0, 57, 0, 0, 0, 57, 0
Last Chance for Schoolage (Youth), 2012-05-09, Women's 16-17 Age Group 69 kg, Kendall Grant, 68.2, 0, 0, 0, 80, 0, 0, 0, 80, 0
Last Chance for Schoolage (Youth), 2012-05-09, Men's 14-15 Age Group 56 Kg, Cecil Hawkins, 54.4, 0, 0, 0, 70, 0, 0, 0, 70, 0
Last Chance for Schoolage (Youth), 2012-05-09, Men's 13 Under Age Group 50 Kg, Ethan Crooks, 48.6, 0, 0, 0, 33, 0, 0, 0, 33, 0
Last Chance for Schoolage (Youth), 2012-05-09, Men's 13 Under Age Group 62 Kg, Justin Henderson, 59.2, 0, 0, 0, 40, 0, 0, 0, 40, 0
Last Chance for Schoolage (Youth), 2012-05-09, Open Men's 69 kg, Tucker Autenrieth, 69, 0, 0, 0, 100, 0, 0, 0, 100, 0






















