Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Meet 101, 2017-04-15, Open Men's+105 kg, Ross Teare, 123.8, 130, 135, 135, 175, 181, 181, 135, 181, 316
Meet 101, 2017-04-15, Open Men's 85 kg, Chase Campbell, 83.3, 95, 110, 125, 110, 120, 130, 125, 130, 255
Meet 101, 2017-04-15, Open Women's 58 kg, Danielle Bolek, 57.7, 70, 70, 73, 93, 93, 93, 73, 93, 166
Meet 101, 2017-04-15, Open Women's 53 kg, Katie Campbell, 52.8, 62, 65, 65, 87, 87, 87, 65, 87, 152
Meet 101, 2017-04-15, Women's Masters (35-39) 58 kg, Natalie Brown, 57.1, 63, 66, 70, 70, 75, 80, 70, 80, 150
Meet 101, 2017-04-15, Open Women's 48 kg, jessica granger, 47.9, 58, 60, 60, 70, 73, 73, 60, 73, 133
Meet 101, 2017-04-15, Open Men's 56 kg, Peter Clark, 40, 30, -33, 33, 40, 47, -48, 33, 47, 80
Meet 101, 2017-04-15, Women's 13 Under Age Group 31kg, Madyson Astrologes, 25, 12, 15, 17, 20, 25, 26, 17, 26, 43
Meet 101, 2017-04-15, Open Women's 63 kg, Heather Ross, 62.2, 73, 74, 74, 0, 0, 0, 74, 0, 0





















