Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Mickey Mouse Classic, 2013-09-28, Open Men's 94 kg, William Parker, 86.5, 80, 85, 91, 109, 114, 120, 91, 120, 211
Mickey Mouse Classic, 2013-09-28, Open Men's 69 kg, John Erwin, 68.4, 85, 85, 90, 120, 120, 120, 90, 120, 210
Mickey Mouse Classic, 2013-09-28, Open Men's 77 kg, Michael Roesel, 72.8, 78, 83, 90, 102, 108, 112, 90, 112, 202
Mickey Mouse Classic, 2013-09-28, Women's 14-15 Age Group +69 kg, Tamora Burroughs, 80.5, 35, 38, 40, 45, 50, 55, 40, 55, 95
Mickey Mouse Classic, 2013-09-28, Women's 13 Under Age Group +58 Kg, Na'Erykah Goodwin, 73.2, 35, 38, 38, 50, 50, 55, 38, 55, 93
Mickey Mouse Classic, 2013-09-28, Women's 13 Under Age Group 58kg, Janiah Jones, 56.9, 32, 32, 32, 42, 45, 45, 32, 45, 77
























