Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 85 kg, Jason Longfellow, 82.58, 92, -97, -97, -125, 125, -130, 92, 125, 217
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 94 kg, Darius Constancio, 88.7, 90, 95, -100, 115, -120, -125, 95, 115, 210
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 77 kg, Simon Kuang, 76.84, -90, 90, -95, 110, 115, -120, 90, 115, 205
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 85 kg, Mario Quintana, 77.56, -70, 70, -75, 90, 95, -100, 70, 95, 165
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 69 kg, Andrew Bodnar, 66.44, 50, 60, 70, 70, 80, 90, 70, 90, 160
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 69 kg, John Velasquez, 66.7, -57, 57, 60, 69, 70, 72, 60, 72, 132
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 77 kg, Lucas Kinney, 76.84, 45, -50, 55, 55, -60, -60, 55, 55, 110
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 94 kg, Albert Gonzales, 89.64, -90, 90, -100, 0, 0, 0, 90, 0, 0
Team Chikara Developmental Meet # 28, 2012-08-18, Open Men's 105 kg, Jose Corona, 96.28, -80, -80, -80, -105, -105, -105, 0, 0, 0





















