Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Alex's Last Shot, 2017-04-15, Open Men's 105 kg, Mitchell Nestler, 100.6, 89, 93, 96, 115, 120, 125, 96, 125, 221
Alex's Last Shot, 2017-04-15, Open Men's+105 kg, Barry Pepper, 113.1, -90, 90, 95, -110, -110, 110, 95, 110, 205
Alex's Last Shot, 2017-04-15, Open Men's 85 kg, Hunter Irwin, 84.9, 77, 81, 85, 100, 104, -107, 85, 104, 189
Alex's Last Shot, 2017-04-15, Open Men's 69 kg, Farid Bejar, 63.5, -80, 80, -84, 103, -108, -110, 80, 103, 183
Alex's Last Shot, 2017-04-15, Open Men's 105 kg, Alex Cadmus, 101.15, -130, 130, -135, -165, -165, -165, 130, 0, 0

























