Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Thankful 4 kilos, 2020-11-14, Men's 14-15 Age Group 89kg, Isaias Morrison, 81.75, 70, 75, -81, 95, 102, -110, 75, 102, 177
Thankful 4 kilos, 2020-11-14, Men's Masters (45-49) 102kg, Tim Davis, 98.05, 70, 75, 81, 95, -102, -105, 81, 95, 176
Thankful 4 kilos, 2020-11-14, Women's 13 Under Age Group 64kg, Addison Bell, 63.3, 43, 47, 50, 57, -61, 63, 50, 63, 113
Thankful 4 kilos, 2020-11-14, Women's 16-17 Age Group 76kg, Lindsay Peters, 73, 39, -43, -43, -57, 57, 61, 39, 61, 100


























