Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Dumbarton Invitational 2015-2, 2015-02-28, Open Men's 105 kg, Ryan Stambaugh, 104.9, 105, 105, -110, 140, 146, -151, 105, 146, 251
Dumbarton Invitational 2015-2, 2015-02-28, Open Men's+105 kg, Dietrich Homer, 133.5, 96, 100, 0, 120, 125, 0, 100, 125, 225
Dumbarton Invitational 2015-2, 2015-02-28, Open Men's 85 kg, Henry Deimel, 82.2, 65, 70, -72, 90, 95, 95, 70, 95, 165
Dumbarton Invitational 2015-2, 2015-02-28, Open Men's 94 kg, Eric Winter, 85.5, 72, 72, 76, 75, 80, -86, 76, 80, 156
Dumbarton Invitational 2015-2, 2015-02-28, Open Men's 94 kg, Richard Persinger, 92.1, 58, 62, 65, 82, 86, 90, 65, 90, 155
Dumbarton Invitational 2015-2, 2015-02-28, Women's 13 Under Age Group 31kg, Parker Maizels, 17.5, 6, -7, 0, -7, 7, -9, 6, 7, 13
























