Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
VERO STATE QUALIFIER, 2019-06-29, Open Women's 55kg, Madeline Staniszewski, 54.9, 55, -57, 57, 65, 67, 71, 57, 71, 128
VERO STATE QUALIFIER, 2019-06-29, Open Women's 71kg, Lillian De Larm, 68.9, 50, 53, -55, 65, 67, -69, 53, 67, 120
VERO STATE QUALIFIER, 2019-06-29, Women's 16-17 Age Group 76kg, Alexis Newland, 76, 35, 38, 40, 65, 70, -72, 40, 70, 110
VERO STATE QUALIFIER, 2019-06-29, Women's 16-17 Age Group 64kg, Hailey Owens, 62.5, 40, 43, 45, 52, -55, 55, 45, 55, 100
VERO STATE QUALIFIER, 2019-06-29, Women's 16-17 Age Group 64kg, shanaiska guirand, 64, 35, 38, -40, -52, 52, 58, 38, 58, 96
VERO STATE QUALIFIER, 2019-06-29, Open Women's 49kg, Elizabeth Case, 46.7, -40, 40, -43, 45, 48, -50, 40, 48, 88
























