Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Masters, 2018-02-25, Women's Masters (35-39) 90 kg, Anna martin, 89.5, 70, 0, 0, 90, 0, 0, 70, 90, 160
Last Chance Masters, 2018-02-25, Open Women's 90 kg, Kayla Muyskens, 77, 68, -71, 72, 78, 81, -85, 72, 81, 153
Last Chance Masters, 2018-02-25, Open Men's 105 kg, Steven Griffith, 104.7, 55, -60, 62, 80, 86, 90, 62, 90, 152
Last Chance Masters, 2018-02-25, Men's 13 Under Age Group +69 Kg, Truman Griffith, 71.5, -50, -50, 50, 65, -68, 69, 50, 69, 119
Last Chance Masters, 2018-02-25, Women's Masters (45-49) 58 kg, Chelsey Rader, 56.3, 36, 39, 41, 43, 46, 48, 41, 48, 89
Last Chance Masters, 2018-02-25, Women's 13 Under Age Group 39kg, Ireland Sullivan, 36.24, 21, 23, 25, 29, 31, -33, 25, 31, 56
























