Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
PL in house August Comp, 2020-09-12, Open Men's 96kg, Srikar Mylavarapu, 89.9, 57, 60, 63, 90, 95, 100, 63, 100, 163
PL in house August Comp, 2020-09-12, Open Women's 76kg, Arielle Lippman, 75.25, 63, 66, -68, 83, 85, 87, 66, 87, 153
PL in house August Comp, 2020-09-12, Women's Masters (35-39) 71kg, Shannon Mullholand, 67.85, 54, 57, -60, 72, 77, 82, 57, 82, 139
PL in house August Comp, 2020-09-12, Open Women's 64kg, Hailee Barbarits, 61.2, 57, -61, -61, 77, 80, 82, 57, 82, 139
PL in house August Comp, 2020-09-12, Open Women's 76kg, Victoria Chavez, 72.4, 57, 59, -62, 71, 75, -77, 59, 75, 134
PL in house August Comp, 2020-09-12, Open Women's 81kg, Nicole Long, 76.2, 52, 55, 58, 62, 66, 70, 58, 70, 128
PL in house August Comp, 2020-09-12, Open Women's 64kg, Rebecca Chavez, 63.9, 54, 57, -59, 70, -75, -75, 57, 70, 127
PL in house August Comp, 2020-09-12, Women's Masters (35-39) 81kg, Alison Davis, 79.35, 52, 54, 56, 63, 66, 70, 56, 70, 126
PL in house August Comp, 2020-09-12, Women's Masters (45-49) 76kg, Kristin Harlow, 72, 40, 42, 45, 54, 56, -60, 45, 56, 101





















