Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Sovereign Strength Barbell Closed Meet, 2022-02-11, Women's 13 Under Age Group 64kg, Lyla Aleo, 60.4, 25, 27, 29, 35, -40, 40, 29, 40, 69
Sovereign Strength Barbell Closed Meet, 2022-02-11, Men's 14-15 Age Group 73kg, Jairus Alkema, 73, 25, -27, 27, 27, 30, 35, 27, 35, 62
Sovereign Strength Barbell Closed Meet, 2022-02-11, Women's 13 Under Age Group 64kg, Amelia Anselmi, 63.2, 18, 20, -23, 24, 26, 29, 20, 29, 49
Sovereign Strength Barbell Closed Meet, 2022-02-11, Men's 13 Under Age Group 49kg, jackson sullivan, 45.7, 22, -25, -25, 21, 23, 25, 22, 25, 47
Sovereign Strength Barbell Closed Meet, 2022-02-11, Women's 13 Under Age Group 33kg, Fiona Fuller, 32.1, 15, 17, -19, 17, 20, 23, 17, 23, 40

























