Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
School's Out Celebration Lift, 2016-05-21, Open Men's 77 kg, Tayon Vereen, 76.4, 76, 82, -87, 105, 112, 116, 82, 116, 198
School's Out Celebration Lift, 2016-05-21, Open Men's 62 kg, Carlos Millen, 58.2, 72, 80, -82, 95, 100, -105, 80, 100, 180
School's Out Celebration Lift, 2016-05-21, Men's 13 Under Age Group 62 Kg, Keontay Price, 60.2, 38, -43, 43, 52, 55, -57, 43, 55, 98
School's Out Celebration Lift, 2016-05-21, Men's 13 Under Age Group 39kg, Kye Bryant, 37.6, 35, 40, -45, 47, 52, -55, 40, 52, 92
School's Out Celebration Lift, 2016-05-21, Women's 13 Under Age Group 35kg, Kaiya Bryant, 35, 32, 35, -37, 42, 46, 48, 35, 48, 83
School's Out Celebration Lift, 2016-05-21, Women's 13 Under Age Group +58 Kg, Kristian Hills, 74.5, 25, 30, -35, 30, 35, 37, 30, 37, 67
School's Out Celebration Lift, 2016-05-21, Women's 13 Under Age Group 39kg, A'lyah Bowman, 36.2, 17, 20, 22, 20, 25, -30, 22, 25, 47























