Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
MASS Mania: Round Five, 2021-06-13, Open Men's 102kg, Ryan Schreffler, 101, 90, 93, 96, 112, 114, 118, 96, 118, 214
MASS Mania: Round Five, 2021-06-13, Men's Masters (35-39) 89kg, Ryan Hunter, 88.1, 74, 78, 82, -100, 100, -105, 82, 100, 182
MASS Mania: Round Five, 2021-06-13, Men's Masters (60-64) 89kg, Kevin Rogers, 87.9, 65, 70, -75, 85, 90, -95, 70, 90, 160
MASS Mania: Round Five, 2021-06-13, Open Men's 89kg, W Foster, 86.8, 53, 58, -62, 75, 79, 83, 58, 83, 141
MASS Mania: Round Five, 2021-06-13, Open Women's 71kg, Kiyoka Yahaba, 67.5, 36, 38, -41, 48, 50, 53, 38, 53, 91
MASS Mania: Round Five, 2021-06-13, Open Women's 76kg, Jillian Justus-Foran, 74, 33, 35, 37, 45, 48, 51, 37, 51, 88
MASS Mania: Round Five, 2021-06-13, Women's Masters (45-49) 81kg, Rachel Stahlke, 76.2, 30, 35, 39, 39, 44, -49, 39, 44, 83
MASS Mania: Round Five, 2021-06-13, Men's 13 Under Age Group 49kg, Caleb Hunter, 44.1, 22, -24, -24, 25, 27, -31, 22, 27, 49






















