Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Grand Canyon State Summer Games, 2012-05-12, Women's Masters (35-39) 53 kg, Rebekah Vasey, 52.6, 0, 0, 0, 58, 0, 0, 0, 58, 0
Grand Canyon State Summer Games, 2012-05-12, Open Women's 58 kg, Jennifer Conti, 56.4, 0, 0, 0, 55, 0, 0, 0, 55, 0
Grand Canyon State Summer Games, 2012-05-12, Open Women's 63 kg, Aileah Dorn, 60.3, 0, 0, 0, 56, 0, 0, 0, 56, 0
Grand Canyon State Summer Games, 2012-05-12, Women's Masters (45-49) 63 kg, Monique Wall, 62.2, 0, 0, 0, 50, 0, 0, 0, 50, 0
Grand Canyon State Summer Games, 2012-05-12, Open Women's 69 kg, Elizabeth Bartlett, 68.3, 0, 0, 0, 80, 0, 0, 0, 80, 0
Grand Canyon State Summer Games, 2012-05-12, Open Women's 75 kg, Renee Lawton, 70, 0, 0, 0, 70, 0, 0, 0, 70, 0
Grand Canyon State Summer Games, 2012-05-12, Open Women's +75 Kg, Melissa Faubus, 102.6, 0, 0, 0, 90, 0, 0, 0, 90, 0
Grand Canyon State Summer Games, 2012-05-12, Men's 13 Under Age Group +69 Kg, Joseph Files, 69, 0, 0, 0, 45, 0, 0, 0, 45, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 62 kg, Kyle Anderson, 62, 0, 0, 0, 64, 0, 0, 0, 64, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 85 kg, Hayden Moore, 84.8, 0, 0, 0, 100, 0, 0, 0, 100, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 85 kg, Tyler Strom, 83.4, 0, 0, 0, 107, 0, 0, 0, 107, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 85 kg, Val Dotsenko, 84.2, 0, 0, 0, 105, 0, 0, 0, 105, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 85 kg, Christopher Falkner, 77.6, 0, 0, 0, 128, 0, 0, 0, 128, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 105 kg, Rufe Bynum, 96.3, 0, 0, 0, 116, 0, 0, 0, 116, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's+105 kg, Tyler Nachtman, 108.4, 0, 0, 0, 152, 0, 0, 0, 152, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's+105 kg, Collin Ito, 134, 0, 0, 0, 166, 0, 0, 0, 166, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 94 kg, Brendon Trayner, 93.7, 0, 0, 0, 107, 0, 0, 0, 107, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 105 kg, Robert Crandall, 94, 0, 0, 0, 115, 0, 0, 0, 115, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 94 kg, Daniel Feavel, 93.8, 0, 0, 0, 115, 0, 0, 0, 115, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 77 kg, Jeremy Ford, 71.7, 0, 0, 0, 90, 0, 0, 0, 90, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 94 kg, John Kenyon, 91.5, 0, 0, 0, 82, 0, 0, 0, 82, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's 105 kg, August Schmidt, 98.4, 0, 0, 0, 0, 0, 0, 0, 0, 0
Grand Canyon State Summer Games, 2012-05-12, Open Men's+105 kg, David Meltzer, 107.2, 0, 0, 0, 114, 0, 0, 0, 114, 0







