Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Russ Knipp Weightlifting Championships, 2016-04-16, Open Men's 94 kg, kyle kuhnhausen, 92.2, 90, 95, 97, 115, 120, 125, 97, 125, 222
Russ Knipp Weightlifting Championships, 2016-04-16, Open Men's 105 kg, Joseph Richey, 97.6, 90, -95, 95, 110, 120, 125, 95, 125, 220
Russ Knipp Weightlifting Championships, 2016-04-16, Open Women's 69 kg, Sarah Bertram, 67.6, 80, 82, 83, 97, 101, 103, 83, 103, 186
Russ Knipp Weightlifting Championships, 2016-04-16, Open Men's 105 kg, jeffrey lamica, 98.2, 65, 70, -72, 80, 82, 87, 70, 87, 157
Russ Knipp Weightlifting Championships, 2016-04-16, Women's 16-17 Age Group 69 kg, Sara Fun, 67.4, 46, -48, -48, 60, -65, 65, 46, 65, 111
Russ Knipp Weightlifting Championships, 2016-04-16, Women's Masters (40-44) 69 kg, Chelsea Miller, 68, 45, -50, -51, 57, -62, 65, 45, 65, 110
Russ Knipp Weightlifting Championships, 2016-04-16, Women's 14-15 Age Group 58 kg, Maryanne Miller, 55.8, 23, 25, 27, 38, 40, 42, 27, 42, 69
Russ Knipp Weightlifting Championships, 2016-04-16, Women's Masters (50-54) +75 kg, Lori Alford, 78.8, -47, -47, -51, 60, 64, 66, 0, 66, 0






















