Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
OCU Closed Meet, 2014-03-08, Open Men's+105 kg, Christopher Chaney, 112.8, 130, 136, 140, 140, 0, 0, 140, 140, 280
OCU Closed Meet, 2014-03-08, Open Men's 69 kg, Matthew Liao, 67.9, 75, 81, 85, 95, 100, 105, 85, 105, 190
OCU Closed Meet, 2014-03-08, Open Men's 94 kg, Jeremy Seale, 90.2, 65, 70, 75, 82, 90, 100, 75, 100, 175
OCU Closed Meet, 2014-03-08, Open Men's 85 kg, Tyrone Tarbitt, 80.2, 67, 72, 80, 80, 85, 90, 80, 90, 170
OCU Closed Meet, 2014-03-08, Open Men's 69 kg, Tanner Strunk, 69, 68, 71, 73, 80, 86, 91, 73, 91, 164
OCU Closed Meet, 2014-03-08, Open Women's +75 Kg, Kayla Yraceburu, 88.7, 55, 58, 58, 65, 69, 72, 58, 72, 130
OCU Closed Meet, 2014-03-08, Open Women's 69 kg, Stephanie Richardson, 64.1, 40, 45, 50, 70, 73, 73, 50, 73, 123
OCU Closed Meet, 2014-03-08, Women's 16-17 Age Group 63 kg, MacKenzie Black, 59.4, 26, 29, 33, 37, 40, 44, 33, 44, 77
OCU Closed Meet, 2014-03-08, Open Women's 75 kg, Jessica Clark, 74.2, 20, 25, 26, 25, 28, 30, 26, 30, 56





















