Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Mini meet March, 2017-03-25, Open Men's 105 kg, Stuart Nichols, 97.9, 102, -105, -107, 135, 139, 142, 102, 142, 244
Mini meet March, 2017-03-25, Open Men's 69 kg, Travis Keen, 67.8, 73, 76, 80, 100, 103, 107, 80, 107, 187
Mini meet March, 2017-03-25, Open Women's 75 kg, Laura Ward, 71.6, 73, 75, -78, 100, 102, -104, 75, 102, 177
Mini meet March, 2017-03-25, Open Women's 90 kg, Anna Zittel, 79.5, -60, -60, 60, 76, 79, 84, 60, 84, 144
Mini meet March, 2017-03-25, Open Women's 75 kg, Trisha Hash, 74.9, -58, 58, 60, -70, 70, 74, 60, 74, 134
Mini meet March, 2017-03-25, Open Women's 48 kg, Sabrina Keyes, 47.4, -45, 45, 47, 68, 70, 72, 47, 72, 119
Mini meet March, 2017-03-25, Open Women's 53 kg, Sarah Goodlaxson, 53, 45, 47, 49, 55, 57, 59, 49, 59, 108























