Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Conquer All Chaos, 2018-05-12, Men's 14-15 Age Group 62 kg, Thomas Cruz, 60, 48, 51, 54, 67, 70, 72, 54, 72, 126
Conquer All Chaos, 2018-05-12, Open Men's 85 kg, Mason Goode, 84.5, 40, 43, 46, 57, 60, 63, 46, 63, 109
Conquer All Chaos, 2018-05-12, Women's 14-15 Age Group 58 kg, Kaitlyn Wilkerson, 55.9, 39, 42, 45, 50, 53, 56, 45, 56, 101
Conquer All Chaos, 2018-05-12, Women's 13 Under Age Group 44kg, MADISON BICKEL, 41.8, 33, 36, 38, 43, 46, -49, 38, 46, 84
Conquer All Chaos, 2018-05-12, Men's 13 Under Age Group 62 Kg, ELI BICKEL, 58, -36, 36, -39, -46, 46, -50, 36, 46, 82
Conquer All Chaos, 2018-05-12, Women's 13 Under Age Group 48kg, Lily Goode, 47, 20, -23, 23, 29, -32, -32, 23, 29, 52
























