Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
August Online Qualifier, 2022-08-28, Open Men's 89kg, Hubert Yi, 84.8, 0, 0, 130, 0, 0, 147, 130, 147, 277
August Online Qualifier, 2022-08-21, Men's Masters (40-44) 96kg, Jason Barkemeyer, 95.9, 0, 0, 108, 0, 0, 141, 108, 141, 249
August Online Qualifier, 2022-08-31, Open Men's 89kg, Henry Ubaydi, 86.2, 0, 0, 100, 0, 0, 126, 100, 126, 226
August Online Qualifier, 2022-08-26, Open Men's 89kg, Michael Salera, 87.9, 0, 0, 100, 0, 0, 110, 100, 110, 210
August Online Qualifier, 2022-08-30, Men's 16-17 Age Group 89kg, Dalton House, 88, 0, 0, 90, 0, 0, 120, 90, 120, 210
August Online Qualifier, 2022-08-28, Open Men's 89kg, Marcus Krueger-Dearsaw, 88.6, 0, 0, 90, 0, 0, 113, 90, 113, 203
August Online Qualifier, 2022-08-31, Men's Masters (40-44) 73kg, James Adrian, 73, 0, 0, 83, 0, 0, 104, 83, 104, 187
August Online Qualifier, 2022-07-27, Men's Masters (40-44) 89kg, Kurt Roderick, 86, 0, 0, 80, 0, 0, 105, 80, 105, 185
August Online Qualifier, 2022-08-27, Open Women's 76kg, Evelyn Valdez, 75.4, 0, 0, 80, 0, 0, 105, 80, 105, 185
August Online Qualifier, 2022-08-21, Women's Masters (40-44) 71kg, Camas Barkemeyer, 69.6, 0, 0, 83, 0, 0, 100, 83, 100, 183
August Online Qualifier, 2022-07-30, Junior Men's 73kg, Aiden Miller, 73, 0, 0, 75, 0, 0, 102, 75, 102, 177
August Online Qualifier, 2022-08-06, Open Women's 76kg, Leanne  Watson, 75.25, 0, 0, 78, 0, 0, 99, 78, 99, 177
August Online Qualifier, 2022-08-27, Men's 16-17 Age Group 67kg, Vasyl Latyk, 66.7, 0, 0, 80, 0, 0, 95, 80, 95, 175
August Online Qualifier, 2022-08-31, Men's 16-17 Age Group +102kg, Landon Wagoner, 115, 0, 0, 75, 0, 0, 100, 75, 100, 175
August Online Qualifier, 2022-08-30, Men's Masters (55-59) 67kg, Russell Daw, 66.8, 0, 0, 74, 0, 0, 91, 74, 91, 165
August Online Qualifier, 2022-08-26, Open Women's 59kg, Aubrey Bagley, 58, 0, 0, 70, 0, 0, 90, 70, 90, 160
August Online Qualifier, 2022-07-27, Open Men's 102kg, Scott Turner, 101.6, 0, 0, 61, 0, 0, 83, 61, 83, 144
August Online Qualifier, 2022-08-04, Women's Masters (40-44) 71kg, Julianne O'Brien, 70.3, 0, 0, 60, 0, 0, 80, 60, 80, 140
August Online Qualifier, 2022-08-07, Women's Masters (40-44) 59kg, Joanie Camiré-Roy, 58.7, 0, 0, 61, 0, 0, 70, 61, 70, 131
August Online Qualifier, 2022-07-22, Open Women's 49kg, Sarah Morris, 45.8, 0, 0, 56, 0, 0, 70, 56, 70, 126
August Online Qualifier, 2022-07-27, Men's Masters (55-59) 96kg, Sung Park, 94.3, 0, 0, 55, 0, 0, 71, 55, 71, 126
August Online Qualifier, 2022-08-27, Women's Masters (40-44) 81kg, Audra Lavik, 81, 0, 0, 55, 0, 0, 68, 55, 68, 123
August Online Qualifier, 2022-08-30, Men's 14-15 Age Group 67kg, Griffin Dare, 65, 0, 0, 52, 0, 0, 68, 52, 68, 120
August Online Qualifier, 2022-08-28, Women's Masters (45-49) 81kg, Nadine Jones, 80.1, 0, 0, 51, 0, 0, 67, 51, 67, 118
August Online Qualifier, 2022-08-13, Open Women's 64kg, Haley Draudt, 64, 0, 0, 52, 0, 0, 65, 52, 65, 117
August Online Qualifier, 2022-08-20, Women's Masters (35-39) 59kg, Megan Henry, 57, 0, 0, 48, 0, 0, 65, 48, 65, 113
August Online Qualifier, 2022-08-31, Women's Masters (35-39) +87kg, Lauren Tackett, 107.4, 0, 0, 51, 0, 0, 62, 51, 62, 113
August Online Qualifier, 2022-08-25, Open Women's 64kg, Vittoria Gasperoni, 61.1, 0, 0, 44, 0, 0, 54, 44, 54, 98
August Online Qualifier, 2022-08-31, Women's 13 Under Age Group 45kg, Carsyn Day, 41.3, 0, 0, 25, 0, 0, 25, 25, 25, 50
August Online Qualifier, 2022-08-30, Men's 13 Under Age Group 36kg, Spencer Dare, 35, 0, 0, 18, 0, 0, 30, 18, 30, 48
