Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Philadelphia Barbell Fall Qualifier, 2014-11-02, Open Men's 77 kg, Chris Smith, 76.8, 107, 111, 115, 130, 135, 140, 115, 140, 255
Philadelphia Barbell Fall Qualifier, 2014-11-02, Open Men's 69 kg, John Bova, 69, 90, 94, 97, 112, 112, 116, 97, 116, 213
Philadelphia Barbell Fall Qualifier, 2014-11-02, Open Women's 58 kg, Monica Nelson, 57.3, 62, 65, 68, 78, 81, 83, 68, 83, 151
Philadelphia Barbell Fall Qualifier, 2014-11-02, Open Women's 63 kg, Jennifer Kostesich, 62.9, 54, 57, 60, 70, 74, 74, 60, 74, 134
Philadelphia Barbell Fall Qualifier, 2014-11-02, Open Women's 53 kg, Kimberly Jacoby, 52.7, 50, 53, 57, 69, 72, 75, 57, 75, 132
Philadelphia Barbell Fall Qualifier, 2014-11-02, Open Women's 69 kg, Bryce Lewis, 67, 41, 43, 43, 49, 52, 52, 43, 52, 95
























