Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Central Texas Summer Invitational, 2017-07-15, Open Men's 69 kg, David Cadieux, 68.8, -110, 110, 115, 120, 130, 140, 115, 140, 255
Central Texas Summer Invitational, 2017-07-15, Open Men's 94 kg, Tyler West, 92.7, 75, 82, -87, 100, 110, -115, 82, 110, 192
Central Texas Summer Invitational, 2017-07-15, Open Men's 85 kg, Noah Cho, 79.9, 75, 79, 82, 100, -105, 105, 82, 105, 187
Central Texas Summer Invitational, 2017-07-15, Open Women's 63 kg, Kathleen Bibb, 61.5, 55, 57, 60, 74, 77, 80, 60, 80, 140
Central Texas Summer Invitational, 2017-07-15, Open Women's 75 kg, Kristen Rodriguez, 70.8, 47, 50, 53, 65, 68, 71, 53, 71, 124
Central Texas Summer Invitational, 2017-07-15, Open Women's 53 kg, Rayanne Garcia, 49.8, -45, 45, -48, 60, 63, -65, 45, 63, 108
Central Texas Summer Invitational, 2017-07-15, Women's Masters (45-49) 75 kg, Flavia Hurst, 71.4, 37, 39, -41, 52, 55, 58, 39, 58, 97
Central Texas Summer Invitational, 2017-07-15, Open Women's 58 kg, Megan Odell, 56.8, 25, 28, 30, 35, 38, 40, 30, 40, 70






















