Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Grayskull In-House Meet, 2019-07-27, Open Men's 96kg, Justin Hess, 92.3, 97, 102, -110, 110, 120, 126, 102, 126, 228
Grayskull In-House Meet, 2019-07-27, Open Men's 96kg, Evan Forrest, 89.75, 87, 91, -98, 110, -118, -126, 91, 110, 201
Grayskull In-House Meet, 2019-07-27, Women's Masters (35-39) 76kg, ELISHA HESS, 74.25, 65, -70, 70, 80, 85, 90, 70, 90, 160
Grayskull In-House Meet, 2019-07-27, Open Men's 89kg, Justin Escalante, 85.45, 50, -55, -60, -80, -80, 80, 50, 80, 130
Grayskull In-House Meet, 2019-07-27, Women's 14-15 Age Group +76kg, Brooklyn Eiserer, 103.75, 30, 33, 35, 40, 45, 50, 35, 50, 85
Grayskull In-House Meet, 2019-07-27, Open Men's 96kg, Joshua Evans, 95.5, -123, 123, 128, -160, -163, -163, 128, 0, 0
























