Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Louisiana Open School Age Meet, 2014-04-26, Open Men's+105 kg, Brandon Howard, 140.3, 130, -137, 137, 162, 170, 172, 137, 172, 309
Louisiana Open School Age Meet, 2014-04-26, Open Men's 94 kg, Bret Brian, 91.4, 120, 126, 130, 160, 165, 167, 130, 167, 297
Louisiana Open School Age Meet, 2014-04-26, Open Men's+105 kg, Travis Nichols, 130, 110, 115, 120, 155, 162, 167, 120, 167, 287
Louisiana Open School Age Meet, 2014-04-26, Open Men's 77 kg, Austin Henriksen, 74, 117, 129, 121, 140, 145, 150, 129, 150, 279
Louisiana Open School Age Meet, 2014-04-26, Open Men's 94 kg, Cory Castro, 91.7, 105, 110, 115, 143, 145, 150, 115, 150, 265
Louisiana Open School Age Meet, 2014-04-26, Open Men's 77 kg, Perri Prevost, 75, 114, -117, -119, 140, 145, 150, 114, 150, 264
Louisiana Open School Age Meet, 2014-04-26, Open Men's 69 kg, Grant Godso, 66, 97, 102, 105, 120, 125, -128, 105, 125, 230
Louisiana Open School Age Meet, 2014-04-26, Open Men's 56 kg, Robert Dykes, 56, 85, 90, 92, 105, 110, 116, 92, 116, 208






















