Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
314 Barbell Winter Meet, 2018-01-27, Open Men's 94 kg, Neil Jones, 87.2, 70, 75, 80, 90, 95, 100, 80, 100, 180
314 Barbell Winter Meet, 2018-01-27, Open Women's 69 kg, Stephanie Clookey, 67.6, 65, 70, 75, 80, 85, 90, 75, 90, 165
314 Barbell Winter Meet, 2018-01-27, Women's 16-17 Age Group 69 kg, Hope Finley, 68.9, 51, 53, 57, 64, 69, 74, 57, 74, 131
314 Barbell Winter Meet, 2018-01-27, Open Women's 63 kg, Laura O'Leary, 62.9, 52, 55, 58, 68, 71, 72, 58, 72, 130
314 Barbell Winter Meet, 2018-01-27, Open Women's 63 kg, Andrea Galindo, 58.9, 52, 54, 57, 65, 67, 71, 57, 71, 128
314 Barbell Winter Meet, 2018-01-27, Open Women's 69 kg, Erin Sullivan, 65.7, 50, 50, 52, 68, 70, 70, 52, 70, 122
























