Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Pauline Open, 2018-12-22, Open Men's 81kg, Jacob Georges, 80.3, 90, 92, 95, 117, -120, 120, 95, 120, 215
Pauline Open, 2018-12-22, Open Women's 71kg, Mackenzie Marchildon, 71, 72, 75, -78, 85, 90, 95, 75, 95, 170
Pauline Open, 2018-12-22, Open Women's 59kg, Lauren Lee, 58.2, 65, -67, 67, 83, 86, -89, 67, 86, 153
Pauline Open, 2018-12-22, Open Women's 64kg, Pauline Tohme, 62.8, 61, 63, -65, 75, -77, 77, 63, 77, 140
Pauline Open, 2018-12-22, Open Women's 64kg, Crystal Wrubel, 60.8, 57, 59, -61, 71, -73, 73, 59, 73, 132
Pauline Open, 2018-12-22, Open Women's 71kg, Beatrice Knisely, 71, 58, 60, -60, 65, 68, 71, 60, 71, 131
Pauline Open, 2018-12-22, Open Women's 76kg, Julia Liebster, 71.9, 54, 57, -60, 68, 71, -76, 57, 71, 128
Pauline Open, 2018-12-22, Open Women's 87kg, Emily Hranchook, 82.3, 54, 57, -59, 65, 68, -71, 57, 68, 125
Pauline Open, 2018-12-22, Open Men's 89kg, Henry Ubaydi, 89, -90, -90, -90, 117, 120, -125, 0, 120, 0





















