Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Open Men's 94 kg, Matthew Alligood, 91.9, 100, 106, -111, 137, 142, 146, 106, 146, 252
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Open Men's 85 kg, Terry Page, 80, 80, 85, 92, -100, 105, 113, 92, 113, 205
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Open Men's 77 kg, Edward McAleer, 74.9, 80, -86, -87, 107, 116, 120, 80, 120, 200
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Open Men's 94 kg, Pete Cohen, 90.6, 71, 73, 76, 99, 104, -107, 76, 104, 180
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Open Men's 94 kg, David Paga, 93.1, 70, 73, 76, -98, 98, -104, 76, 98, 174
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Open Women's 69 kg, Erica Stetzer, 64.5, 62, 65, -68, 82, 85, 0, 65, 85, 150
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Women's Masters (40-44) +75 kg, Jenn Harris, 76.1, -61, -61, 61, 66, 71, -76, 61, 71, 132
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Open Men's 69 kg, Patrick Fetter, 68.9, 47, 51, -55, 69, -73, 73, 51, 73, 124
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Women's Masters (60-64) 63 kg, Rita Warren, 63, 27, 30, 33, 40, 45, -50, 33, 45, 78
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Women's 13 Under Age Group 48kg, Katelyn Horton, 46.2, 20, 24, 28, 30, 35, 40, 28, 40, 68
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Women's 13 Under Age Group 31kg, Cameron Horton, 31, 16, 18, 20, 22, 25, 29, 20, 29, 49
National Law Enforcement Officers Memorial Fundraiser Weightlifting Meet, 2016-05-21, Women's 13 Under Age Group 35kg, Carly Horton, 34.7, 15, 16, -18, 20, 23, 28, 16, 28, 44


















