Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
TEST** 2018 American Open Finals, 2019-12-09, Open Men's 67kg, Member2 aigroup, 67, 67, 67, 57, 47, 37, 47, 67, 47, 114
TEST** 2018 American Open Finals, 2019-12-09, Open Men's 55kg, Member2 aigroup, 26.7, 11, 22, 33, 44, 55, 66, 33, 66, 99
TEST** 2018 American Open Finals, 2019-12-09, Open Men's 61kg, Member2 aigroup, 56.7, 1, 2, 3, 4, 5, 6, 3, 6, 9
TEST** 2018 American Open Finals, 2019-12-09, Open Men's 55kg, Member2 aigroup, 30.4, 1, 2, 3, 4, 5, 6, 3, 6, 9


























