Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Pittsburg Summer Open, 2015-08-08, Open Men's 85 kg, KEVIN FRAME, 84.96, 105, 108, 110, 135, -140, 140, 110, 140, 250
Pittsburg Summer Open, 2015-08-08, Open Men's 105 kg, Timothy Croydon, 104.8, 91, 96, -101, 121, -126, -126, 96, 121, 217
Pittsburg Summer Open, 2015-08-08, Open Men's 69 kg, Cody Rossi, 66.5, 80, 84, -88, 100, 103, 106, 84, 106, 190
Pittsburg Summer Open, 2015-08-08, Open Men's 94 kg, Clinton Calloway, 91.9, 75, 80, -87, 102, -104, -104, 80, 102, 182
Pittsburg Summer Open, 2015-08-08, Open Men's 85 kg, Mark Johnson, 81.84, 70, 73, -75, 82, 84, 86, 73, 86, 159
Pittsburg Summer Open, 2015-08-08, Open Women's 69 kg, Sewar Abunuwar, 68.7, 61, -62, -62, -80, -80, 80, 61, 80, 141
Pittsburg Summer Open, 2015-08-08, Women's 16-17 Age Group 58 kg, Hannah Rossi, 56.8, 47, -51, -51, 57, 61, -63, 47, 61, 108
Pittsburg Summer Open, 2015-08-08, Open Women's 58 kg, Sarah Rossi, 55.6, 40, 43, -45, 47, 50, 53, 43, 53, 96
Pittsburg Summer Open, 2015-08-08, Open Women's 75 kg, Abigail Hudak, 72.9, -35, 35, 38, 40, 43, 46, 38, 46, 84
Pittsburg Summer Open, 2015-08-08, Men's 13 Under Age Group 69 Kg, Tobias Johnson, 66.43, 22, 24, -27, 30, 33, -35, 24, 33, 57
Pittsburg Summer Open, 2015-08-08, Open Men's 105 kg, Nick Burks, 99.7, 90, -95, -100, -105, -110, -110, 90, 0, 0



















