Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Remembering  Mario, 2018-02-24, Open Men's 85 kg, Joshua Kovach, 77.6, 95, 100, 105, 110, 115, 120, 105, 120, 225
Remembering  Mario, 2018-02-24, Open Men's 77 kg, Brandyn Estep, 74.44, 85, -90, -90, 105, 110, 115, 85, 115, 200
Remembering  Mario, 2018-02-24, Open Men's 105 kg, Ching Lu, 98.86, -80, -80, 80, 110, 115, 120, 80, 120, 200
Remembering  Mario, 2018-02-24, Open Men's 62 kg, Erik Nunez, 61.4, 80, -84, -84, 100, 105, -109, 80, 105, 185
Remembering  Mario, 2018-02-24, Open Women's 58 kg, Iriana Grajeda, 54.12, 52, -55, -55, 75, 79, 82, 52, 82, 134
Remembering  Mario, 2018-02-24, Open Women's 63 kg, Alaina Abbott, 59.14, 53, 56, 58, 75, -79, -79, 58, 75, 133
Remembering  Mario, 2018-02-24, Men's 14-15 Age Group 56 Kg, Mazen Salzman, 53.9, 44, 46, 48, 52, 56, 60, 48, 60, 108
Remembering  Mario, 2018-02-24, Open Women's 53 kg, Emily Maxon, 53, -49, -49, -50, -68, 0, 0, 0, 0, 0






















