Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Fond Farewell Meet, 2012-07-26, Open Men's 105 kg, Brandon Howard, 104.1, 122, 125, 128, 155, -160, -160, 128, 155, 283
Fond Farewell Meet, 2012-07-26, Women's 16-17 Age Group 63 kg, Brandi Alvin, 62.3, 45, 48, 50, 60, 65, 68, 50, 68, 118
Fond Farewell Meet, 2012-07-26, Open Women's 69 kg, Cynthia Kornegay, 64.2, 40, 43, 45, 59, 63, -65, 45, 63, 108
Fond Farewell Meet, 2012-07-26, Open Women's 58 kg, Chelsea Mells, 56.6, 33, 37, 40, 55, 60, 60, 40, 60, 100
Fond Farewell Meet, 2012-07-26, Women's 16-17 Age Group 69 kg, Janelle Stokes, 68.8, 37, 40, -41, 55, -58, -58, 40, 55, 95
Fond Farewell Meet, 2012-07-26, Women's 16-17 Age Group 58 kg, Alexis Allen, 54.3, 27, 30, 33, 37, 40, 45, 33, 45, 78
























