Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2016 Danica Rue Invitational, 2016-10-21, Open Men's 85 kg, Michael Tirrito, 83.2, 120, 125, -130, 145, 155, -165, 125, 155, 280
2016 Danica Rue Invitational, 2016-10-21, Open Men's 77 kg, Kyle Donahue, 76.5, 110, 115, -120, 130, 140, 145, 115, 145, 260
2016 Danica Rue Invitational, 2016-10-21, Open Men's 77 kg, Andrew Moore, 75.3, 110, -116, 116, -135, 136, 141, 116, 141, 257
2016 Danica Rue Invitational, 2016-10-21, Open Men's 77 kg, Greg Mead, 74.6, 86, 90, 94, 110, 115, 120, 94, 120, 214
2016 Danica Rue Invitational, 2016-10-21, Open Women's 69 kg, Amanda Stuempges, 68.92, 79, 83, -85, 87, -90, 90, 83, 90, 173
2016 Danica Rue Invitational, 2016-10-21, Open Men's 94 kg, Hussein Eid, 92.6, 73, -77, -77, 97, 100, -105, 73, 100, 173
2016 Danica Rue Invitational, 2016-10-21, Open Women's 53 kg, Kaitlyn Fiore, 52.7, 59, 62, -65, 78, 82, -85, 62, 82, 144























