Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Colorado Weightlifting Club Gym Meet, 2018-06-03, Open Men's 94 kg, Jason Pardikes, 93.2, 90, 95, 100, 115, 125, 135, 100, 135, 235
Colorado Weightlifting Club Gym Meet, 2018-06-03, Open Men's 77 kg, Scott Hansen, 75.8, -90, 93, 96, 106, 113, 116, 96, 116, 212
Colorado Weightlifting Club Gym Meet, 2018-06-03, Open Women's 90 kg, Rachel Crass, 77.11, 55, 60, 65, 66, 71, 73, 65, 73, 138
Colorado Weightlifting Club Gym Meet, 2018-06-03, Women's Masters (35-39) 69 kg, Johanne Snavely, 68.3, 50, 55, -60, 73, 78, -83, 55, 78, 133
Colorado Weightlifting Club Gym Meet, 2018-06-03, Women's Masters (40-44) 90 kg, Angela Pardikes, 75.71, 52, 57, -64, 57, 65, -71, 57, 65, 122
Colorado Weightlifting Club Gym Meet, 2018-06-03, Women's Masters (40-44) 58 kg, Midori Krieger, 53.41, 36, 38, 40, -55, 55, 58, 40, 58, 98
Colorado Weightlifting Club Gym Meet, 2018-06-03, Women's Masters (40-44) 63 kg, Jeanette Hyatt, 59.91, 25, 27, 29, 35, 37, 39, 29, 39, 68
Colorado Weightlifting Club Gym Meet, 2018-06-03, Women's Masters (35-39) +90 kg, Renee VanVleet, 90.15, 23, 25, 27, 28, 30, 32, 27, 32, 59






















