Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
St. Valentine's Day Snatchacre, 2021-02-13, Men's Masters (35-39) 89kg, Domenic Aversa, 82.86, 110, 115, 118, 143, -148, 150, 118, 150, 268
St. Valentine's Day Snatchacre, 2021-02-13, Open Men's 96kg, Joseph Guilfoyle, 90.82, -85, 85, -91, 95, 100, -105, 85, 100, 185
St. Valentine's Day Snatchacre, 2021-02-13, Open Women's 55kg, Lisa Gagnon, 50.42, -66, -69, 69, 81, 85, -90, 69, 85, 154
St. Valentine's Day Snatchacre, 2021-02-13, Open Women's 55kg, Kaitlin Montague, 50.42, -66, -69, 69, 81, 85, -90, 69, 85, 154
St. Valentine's Day Snatchacre, 2021-02-13, Open Women's 55kg, Nikole Such, 54.6, -63, 63, -66, 84, -87, -87, 63, 84, 147
St. Valentine's Day Snatchacre, 2021-02-13, Open Women's 64kg, Rachel Garmon, 63.41, 63, -66, -66, 76, -79, -79, 63, 76, 139
St. Valentine's Day Snatchacre, 2021-02-13, Open Women's 71kg, Fable Avison, 68.91, 53, 57, 61, 74, 78, -81, 61, 78, 139
St. Valentine's Day Snatchacre, 2021-02-13, Women's Masters (50-54) 49kg, Chung Williamson, 47.62, 35, -38, -40, 45, -48, 48, 35, 48, 83






















