Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Philadelphia Barbell Fall 2015 Meet, 2015-11-14, Open Men's+105 kg, Daniel Kocotas, 119.6, 125, -130, -130, 145, 151, -157, 125, 151, 276
Philadelphia Barbell Fall 2015 Meet, 2015-11-14, Open Men's 77 kg, Chris Smith, 76.9, 116, 120, -123, 143, 149, -155, 120, 149, 269
Philadelphia Barbell Fall 2015 Meet, 2015-11-14, Open Men's 94 kg, Dan Faby, 89.2, 100, 105, -110, 130, 133, 136, 105, 136, 241
Philadelphia Barbell Fall 2015 Meet, 2015-11-14, Open Men's 77 kg, Keith Bombar, 76.5, 100, 105, -107, 130, 135, -140, 105, 135, 240
Philadelphia Barbell Fall 2015 Meet, 2015-11-14, Open Men's 77 kg, Johnathan Park, 72.1, 82, 85, -88, 103, 107, -110, 85, 107, 192
Philadelphia Barbell Fall 2015 Meet, 2015-11-14, Open Men's 85 kg, Robert Lee, 84.2, 80, 83, -86, 102, 106, -110, 83, 106, 189
Philadelphia Barbell Fall 2015 Meet, 2015-11-14, Men's 14-15 Age Group 56 Kg, Shane Burdsall, 53.4, 57, 59, 61, 65, 69, 72, 61, 72, 133























