Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Caledonia Last Chance Meet, 2012-02-18, Women's 13 Under Age Group 44kg, Madisyn Heaney, 43.25, 0, 0, 0, 36, 0, 0, 0, 36, 0
Caledonia Last Chance Meet, 2012-02-18, Women's 13 Under Age Group 44kg, Adrianna Reinhart, 39.8, 0, 0, 0, 33, 0, 0, 0, 33, 0
Caledonia Last Chance Meet, 2012-02-18, Women's 14-15 Age Group 58 kg, Lydia DeMorett, 57.9, 0, 0, 0, 50, 0, 0, 0, 50, 0
Caledonia Last Chance Meet, 2012-02-18, Women's 16-17 Age Group 58 kg, Kallan Wenborg, 57.95, 0, 0, 0, 42, 0, 0, 0, 42, 0
Caledonia Last Chance Meet, 2012-02-18, Women's 16-17 Age Group 58 kg, Molly Thomforde, 56.7, 0, 0, 0, 49, 0, 0, 0, 49, 0
Caledonia Last Chance Meet, 2012-02-18, Women's 16-17 Age Group 63 kg, Lauren Lecy, 62.85, 0, 0, 0, 48, 0, 0, 0, 48, 0
Caledonia Last Chance Meet, 2012-02-18, Women's 16-17 Age Group 69 kg, Madasyn Hofstedt, 67.95, 0, 0, 0, 73, 0, 0, 0, 73, 0
Caledonia Last Chance Meet, 2012-02-18, Women's 14-15 Age Group 69 kg, Trece Frank, 68.9, 0, 0, 0, 72, 0, 0, 0, 72, 0
Caledonia Last Chance Meet, 2012-02-18, Men's 13 Under Age Group 50 Kg, Mason Hofstedt, 47.3, 0, 0, 0, 53, 0, 0, 0, 53, 0
Caledonia Last Chance Meet, 2012-02-18, Men's 13 Under Age Group 44kg, Logan Hofstedt, 43.84, 0, 0, 0, 46, 0, 0, 0, 46, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 56 kg, Devan Heaney, 54.17, 0, 0, 0, 51, 0, 0, 0, 51, 0
Caledonia Last Chance Meet, 2012-02-18, Men's 14-15 Age Group 62 kg, Andrew Egge, 58.72, 0, 0, 0, 53, 0, 0, 0, 53, 0
Caledonia Last Chance Meet, 2012-02-18, Men's 14-15 Age Group 62 kg, Elliott Boman, 60.1, 0, 0, 0, 55, 0, 0, 0, 55, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 69 kg, Bailey Mills, 68.85, 0, 0, 0, 85, 0, 0, 0, 85, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 69 kg, Gabe Hall, 65.89, 0, 0, 0, 66, 0, 0, 0, 66, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 85 kg, Dylan Miner, 84.55, 0, 0, 0, 84, 0, 0, 0, 84, 0
Caledonia Last Chance Meet, 2012-02-18, Men's 14-15 Age Group 85 Kg, Samuel Moenning, 79.06, 0, 0, 0, 61, 0, 0, 0, 61, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's+105 kg, Matthew Delk, 108.74, 0, 0, 0, 90, 0, 0, 0, 90, 0
Caledonia Last Chance Meet, 2012-02-18, Men's 14-15 Age Group +85 kg, Connor Flaten, 97.25, 0, 0, 0, 0, 0, 0, 0, 0, 0
Caledonia Last Chance Meet, 2012-02-18, Open Women's 63 kg, Megan Ripley, 60.25, 0, 0, 0, 54, 0, 0, 0, 54, 0
Caledonia Last Chance Meet, 2012-02-18, Open Women's +75 Kg, Emelia (Emmy) Miller, 99.55, 0, 0, 0, 70, 0, 0, 0, 70, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 69 kg, Jordan Erickson, 68.93, 0, 0, 0, 95, 0, 0, 0, 95, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 69 kg, Ben Magalis, 68.49, 0, 0, 0, 86, 0, 0, 0, 86, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 69 kg, Alexander Brummund, 67.96, 0, 0, 0, 0, 0, 0, 0, 0, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 77 kg, Trevor Sullivan, 74.22, 0, 0, 0, 115, 0, 0, 0, 115, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 77 kg, Quentin O'Reilly, 75.23, 0, 0, 0, 95, 0, 0, 0, 95, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 77 kg, Leslie Pritchett, 71.18, 0, 0, 0, 80, 0, 0, 0, 80, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 85 kg, Tyler Melhouse, 80.92, 0, 0, 0, 85, 0, 0, 0, 85, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 85 kg, Josh Siebernaler, 78.25, 0, 0, 0, 65, 0, 0, 0, 65, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 94 kg, Jeremy DeWall, 93.22, 0, 0, 0, 0, 0, 0, 0, 0, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's 105 kg, Zachary Pribyl, 99.92, 0, 0, 0, 95, 0, 0, 0, 95, 0
Caledonia Last Chance Meet, 2012-02-18, Open Men's+105 kg, Ryan McMorrow, 117.94, 0, 0, 0, 130, 0, 0, 0, 130, 0




























