Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Mid Atlantic Qualifier, 2013-03-11, Open Men's 77 kg, Jon Zajac, 71.4, 104, 107, 110, 126, 130, 134, 110, 134, 244
Mid Atlantic Qualifier, 2013-03-11, Open Men's 77 kg, Jesiah Deibler, 76.4, 100, 103, 105, 115, 120, 125, 105, 125, 230
Mid Atlantic Qualifier, 2013-03-11, Open Men's 85 kg, William McCormack, 84.8, 88, 91, 93, 115, 120, 125, 93, 125, 218
Mid Atlantic Qualifier, 2013-03-11, Open Men's 85 kg, Patrick Rawle, 80.3, 90, -93, 93, 100, 105, 110, 93, 110, 203
Mid Atlantic Qualifier, 2013-03-11, Open Men's+105 kg, michael McKenna, 161.2, 60, 70, 80, 90, 110, 120, 80, 120, 200
Mid Atlantic Qualifier, 2013-03-11, Open Women's 58 kg, Jennifer Varano, 57.6, 57, 59, 60, 74, -75, 75, 60, 75, 135
























