Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance Qualifer - Nationals, 2015-07-03, Open Men's 94 kg, James Byers, 89.2, 112, 117, -122, 135, 142, -148, 117, 142, 259
Last Chance Qualifer - Nationals, 2015-07-03, Open Women's 75 kg, Sylvia Hoffman, 71.6, 80, 84, -88, 101, -105, -107, 84, 101, 185
Last Chance Qualifer - Nationals, 2015-07-03, Open Women's 58 kg, Jaquelin Ong, 57.7, 69, 71, 72, 85, 88, -91, 72, 88, 160
Last Chance Qualifer - Nationals, 2015-07-03, Open Women's 48 kg, Michelle Giannino, 47.9, 60, 63, -66, 73, 75, -77, 63, 75, 138
Last Chance Qualifer - Nationals, 2015-07-03, Open Women's 75 kg, Hali Dickson, 74.6, 59, -60, 60, 71, 73, -75, 60, 73, 133
Last Chance Qualifer - Nationals, 2015-07-03, Open Women's +75 Kg, Ashley Stephens, 116.4, -84, -84, -84, 100, 105, -108, 0, 105, 0
Last Chance Qualifer - Nationals, 2015-07-03, Open Men's 85 kg, Alexander Vlasse, 83.6, -97, -97, -97, 125, 130, 132, 0, 132, 0























