Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
2020 LSU #1, 2020-01-25, Open Men's 89kg, Calvin Brown, 86.3, 110, 115, -120, 140, -150, -150, 115, 140, 255
2020 LSU #1, 2020-01-25, Open Men's 89kg, Tyler Maizels, 84.2, 107, 112, -116, 135, 141, -145, 112, 141, 253
2020 LSU #1, 2020-01-25, Junior Men's 96kg, Tyler Lummus, 91.2, 110, 115, 120, 130, 0, 0, 120, 130, 250
2020 LSU #1, 2020-01-25, Junior Men's 109kg, Jacob Vaitkus, 108.3, 105, -108, -110, 130, 0, 0, 105, 130, 235
2020 LSU #1, 2020-01-25, Open Men's 81kg, Brandon Jones, 77, 94, 97, -105, 120, -131, 0, 97, 120, 217
2020 LSU #1, 2020-01-25, Open Men's 81kg, Gabe Perman, 79.8, 76, 80, -85, 97, 101, -105, 80, 101, 181
2020 LSU #1, 2020-01-25, Men's 13 Under Age Group +73kg, Lakavan Spencer, 91.5, 68, 71, -75, 80, 85, 90, 71, 90, 161
2020 LSU #1, 2020-01-25, Men's 14-15 Age Group +89kg, Ja'Braylin Reddix, 106, -55, 55, -60, 70, 76, 78, 55, 78, 133
2020 LSU #1, 2020-01-25, Men's 13 Under Age Group 44kg, Peyton Boone, 39.8, 25, 29, -33, 35, 38, 40, 29, 40, 69
2020 LSU #1, 2020-01-25, Open Men's +109kg, Austin Grigg, 154.8, 110, -115, -115, -130, -130, -130, 110, 0, 0




















