Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
14th HoundWood Gym Pocket-Size Open & Qualifier, 2020-01-05, Open Men's 81kg, George Vega, 80.5, 90, -93, 90, 112, -115, -115, 90, 112, 202
14th HoundWood Gym Pocket-Size Open & Qualifier, 2020-01-05, Men's 14-15 Age Group 55kg, Liam Jones, 53.9, -56, 56, 56, 73, -76, 79, 56, 79, 135
14th HoundWood Gym Pocket-Size Open & Qualifier, 2020-01-05, Open Women's 64kg, Cassie Girardin, 59, 37, 40, 43, 47, 51, 54, 43, 54, 97
14th HoundWood Gym Pocket-Size Open & Qualifier, 2020-01-05, Open Women's 49kg, Erika Borras, 48.2, 40, 42, 42, 51, -54, -54, 42, 51, 93
14th HoundWood Gym Pocket-Size Open & Qualifier, 2020-01-05, Open Women's 55kg, Jessica Mesias, 49.7, -35, -35, 0, -40, -40, 40, 0, 40, 0
14th HoundWood Gym Pocket-Size Open & Qualifier, 2020-01-05, Open Men's 81kg, Christopher Hernandez, 73, 105, 0, 0, 0, 0, 0, 105, 0, 0
























