Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Dante/Newbie Open, 2019-07-28, Open Men's 81kg, raaj mandal, 79.6, 83, -85, -85, 100, -104, 108, 83, 108, 191
Dante/Newbie Open, 2019-07-28, Open Women's 81kg, Corrinne Sanger, 79.6, 71, -73, 73, 88, 91, 95, 73, 95, 168
Dante/Newbie Open, 2019-07-28, Open Men's 81kg, Erik Sarlund, 80.2, 72, 75, 77, 84, 87, 90, 77, 90, 167
Dante/Newbie Open, 2019-07-28, Women's Masters (35-39) 81kg, Tina Flores-Marta, 77.8, 45, 47, -49, 60, 63, -66, 47, 63, 110
Dante/Newbie Open, 2019-07-28, Open Women's 71kg, Shelbie Wright, 65.2, 44, 49, -51, 50, 52, 55, 49, 55, 104
Dante/Newbie Open, 2019-07-28, Men's 13 Under Age Group 32kg, Dante Flores-Marta, 25.4, 9, 10, -11, 13, -14, 15, 10, 15, 25
























