Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Cornerstone Weightlifting/Be.Love. Arlington Summer Classic, 2022-07-23, Men's Masters (45-49) 81kg, Anthony McKee, 80.3, 70, 74, 78, 90, 95, 101, 78, 101, 179
Cornerstone Weightlifting/Be.Love. Arlington Summer Classic, 2022-07-23, Men's Masters (35-39) 89kg, Alex Styers, 88.8, 62, 68, -72, 75, 83, 91, 68, 91, 159
Cornerstone Weightlifting/Be.Love. Arlington Summer Classic, 2022-07-23, Women's Masters (45-49) +87kg, Tami Weis, 107.3, 39, 43, 46, 56, 60, -63, 46, 60, 106
Cornerstone Weightlifting/Be.Love. Arlington Summer Classic, 2022-07-23, Women's Masters (45-49) 71kg, Yvette Valero, 66.3, 25, 28, -31, 35, 39, 43, 28, 43, 71


























