Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last Chance, 2019-05-10, Open Men's 102kg, Daniel Turnbull, 99.09, 90, 95, 100, 125, 130, 130, 100, 130, 230
Last Chance, 2019-05-10, Open Men's 89kg, Jeffrey Templeton, 86.1, 85, 91, 95, 120, 125, 130, 95, 130, 225
Last Chance, 2019-05-10, Open Men's 102kg, Benjamin Noland, 99.09, 83, 91, 95, 110, 120, 125, 95, 125, 220
Last Chance, 2019-05-10, Men's 14-15 Age Group 67kg, Henry Chouinard, 66.1, 60, 63, 65, 75, 78, 78, 65, 78, 143
Last Chance, 2019-05-10, Open Women's 64kg, Leah Noland, 60.27, 55, 60, 65, 70, 75, 75, 65, 75, 140
Last Chance, 2019-05-10, Open Men's 102kg, Benjamin Bristow, 97.72, 90, 90, 90, 0, 0, 0, 90, 0, 0
























