Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Open Men's 81kg, Christopher Hernandez, 78.9, -108, -108, 110, 142, 147, -150, 110, 147, 257
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Men's 16-17 Age Group 89kg, Liam Jones, 86.5, 102, 106, -108, 128, -132, -135, 106, 128, 234
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Men's Masters (45-49) 109kg, Miguel Alava, 103.9, 75, 80, -83, 100, 105, 110, 80, 110, 190
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Open Men's 67kg, Alex Carter, 66.2, 70, -75, 77, 90, 95, -106, 77, 95, 172
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Open Men's 89kg, Aaron Paecht, 83.8, 65, 70, -75, 85, 90, 95, 70, 95, 165
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Women's Masters (35-39) 64kg, Teralyn Carter, 63.05, 71, 74, 76, 82, 85, -89, 76, 85, 161
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Open Women's 64kg, Hope Walsh, 62.3, 65, -68, 68, 85, -89, -89, 68, 85, 153
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Men's Masters (50-54) 73kg, Marc Silverstein, 71, 62, -66, 67, 80, 83, -87, 67, 83, 150
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Men's 16-17 Age Group 81kg, Christopher Lamothe, 77.2, 45, 50, 55, 65, 70, 75, 55, 75, 130
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Open Women's 76kg, Miranda Czymek, 74.45, 45, 48, 51, 65, 69, 72, 51, 72, 123
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Open Women's 71kg, Victoria Baquiran, 70.1, -41, 41, 43, 51, 54, 57, 43, 57, 100
Moorsetown & HoundWood Open Weightlifting Championships, 2022-06-04, Women's Masters (45-49) 64kg, Sandra Wang, 62.75, 38, -40, 40, 49, -51, 51, 40, 51, 91


















