Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Mash Mafia and LEAN Charity Meet, 2017-12-16, Open Men's+105 kg, Steven Gaudet, 120.6, 130, 135, 135, 173, 180, 181, 135, 181, 316
Mash Mafia and LEAN Charity Meet, 2017-12-16, Men's 14-15 Age Group +85 kg, Morgan McCullough, 100, 105, 110, 115, 145, 150, 155, 115, 155, 270
Mash Mafia and LEAN Charity Meet, 2017-12-16, Open Men's 69 kg, Ryan Grimsland, 67.58, 95, 100, 100, 125, 125, 131, 100, 131, 231
Mash Mafia and LEAN Charity Meet, 2017-12-16, Open Women's 90 kg, Sarah Johnson, 76.6, 75, 80, 85, 100, 101, 101, 85, 101, 186
Mash Mafia and LEAN Charity Meet, 2017-12-16, Open Men's 85 kg, Ameer Khan, 82.55, 70, 75, 81, 95, 100, 100, 81, 100, 181
Mash Mafia and LEAN Charity Meet, 2017-12-16, Open Women's 69 kg, Norah Cetin, 67.3, 68, 71, 71, 84, 88, 92, 71, 92, 163
Mash Mafia and LEAN Charity Meet, 2017-12-16, Open Women's 69 kg, Gabriela Teixeira, 63.6, 52, 56, 62, 68, 71, 73, 62, 73, 135
Mash Mafia and LEAN Charity Meet, 2017-12-16, Women's 13 Under Age Group 31kg, Lilla Heath, 29.1, 15, 17, 19, 19, 21, 24, 19, 24, 43






















