Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Handle Barbell, 2019-07-13, Open Men's 96kg, Michael Davis, 95.7, 123, 127, 127, 160, 166, 169, 127, 169, 296
Handle Barbell, 2019-07-13, Open Men's 81kg, Marc Marquez, 79.4, 111, 114, 117, 140, 145, 150, 117, 150, 267
Handle Barbell, 2019-07-13, Open Men's 81kg, Dylan Suarez, 80, 85, 90, 93, 100, 105, 110, 93, 110, 203
Handle Barbell, 2019-07-13, Open Men's 61kg, Brett Weinert, 60.8, 75, 75, 79, 97, 101, 101, 79, 101, 180
Handle Barbell, 2019-07-13, Open Women's 59kg, Alexandra Hamilton, 58.9, 64, 66, 66, 84, 87, 90, 66, 90, 156
Handle Barbell, 2019-07-13, Open Women's 55kg, Kristen Bondoc, 54.9, 63, 63, 66, 80, 83, 83, 66, 83, 149
























