Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Christian Carters Bday Bash, 2013-03-09, Open Men's 105 kg, William Hornsby, 94, 110, 116, 120, 120, 130, 140, 120, 140, 260
Christian Carters Bday Bash, 2013-03-09, Open Women's +75 Kg, Shelbie Serpan, 124.2, 96, 99, 101, 120, 125, 130, 101, 130, 231
Christian Carters Bday Bash, 2013-03-09, Open Women's 75 kg, Megan Poole, 73.4, 69, 72, 74, 90, 94, 97, 74, 97, 171
Christian Carters Bday Bash, 2013-03-09, Open Men's 69 kg, Quang Nguyen, 67.3, 70, 73, 75, 91, 95, 95, 75, 95, 170
Christian Carters Bday Bash, 2013-03-09, Open Women's 75 kg, Danielle Potter, 69.5, 48, 50, 52, 62, 65, 68, 52, 68, 120
Christian Carters Bday Bash, 2013-03-09, Open Women's 58 kg, Madison Shallcross, 53.5, 47, 49, 51, 60, 63, 66, 51, 66, 117
Christian Carters Bday Bash, 2013-03-09, Open Women's 58 kg, Samantha Taylor, 57.9, 40, 42, 44, 47, 50, 53, 44, 53, 97
Christian Carters Bday Bash, 2013-03-09, Open Women's 58 kg, Tatiana Perez, 54.4, 37, 39, 41, 50, 53, 55, 41, 55, 96






















