Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
3 Kings Youth In House 2023, 2023-02-19, Junior Women's 76kg, Andie Zelaya, 73, -52, 52, 55, 65, 70, -73, 55, 70, 125
3 Kings Youth In House 2023, 2023-02-19, Men's 14-15 Age Group 55kg, Quinn Corcoran, 54, 48, 52, 55, 60, 62, 65, 55, 65, 120
3 Kings Youth In House 2023, 2023-02-19, Men's 16-17 Age Group 67kg, Sulayman Abaza, 63, 45, 48, 50, 55, 58, -61, 50, 58, 108
3 Kings Youth In House 2023, 2023-02-19, Women's 13 Under Age Group 45kg, Lexa Marston, 42, 24, 27, 30, 35, 38, 41, 30, 41, 71
3 Kings Youth In House 2023, 2023-02-19, Men's 14-15 Age Group 55kg, Tucker Cartmel, 52, 20, 23, 25, 29, 32, 35, 25, 35, 60
3 Kings Youth In House 2023, 2023-02-19, Men's 13 Under Age Group 49kg, Jameson Williams, 47, -15, 16, -19, 24, 26, 29, 16, 29, 45
























