Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Last American Open Qualifier, 2012-11-05, Open Men's+105 kg, Fletcher Pierce, 108.7, 110, 115, 120, 150, 155, 160, 120, 160, 280
Last American Open Qualifier, 2012-11-05, Open Men's 77 kg, Trique Meininger, 75.7, 110, 114, 116, 138, 142, 144, 116, 144, 260
Last American Open Qualifier, 2012-11-05, Open Men's 77 kg, Drew Barquist, 76.8, 107, 110, 112, 130, 137, 137, 112, 137, 249
Last American Open Qualifier, 2012-11-05, Open Women's 53 kg, Morghan King, 52.7, 52, 58, 61, 72, 78, 80, 61, 80, 141
Last American Open Qualifier, 2012-11-05, Men's 14-15 Age Group 69 kg, Tristan Inay, 65.2, 55, 58, 61, 70, 75, 76, 61, 76, 137
Last American Open Qualifier, 2012-11-05, Open Women's 69 kg, Katy Voorhees, 66.3, 44, 48, 50, 57, 60, 60, 50, 60, 110
























