Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Panhandle Power Winter Open, 2015-12-05, Open Men's 85 kg, Dalton Mankin, 81.2, -115, -115, 118, -152, 152, -156, 118, 152, 270
Panhandle Power Winter Open, 2015-12-05, Open Men's 69 kg, Cal Arrott, 69, 90, -93, 95, 110, 114, -116, 95, 114, 209
Panhandle Power Winter Open, 2015-12-05, Open Men's 85 kg, Hunter Henzler, 81.8, 80, 88, 92, 100, 108, 113, 92, 113, 205
Panhandle Power Winter Open, 2015-12-05, Open Men's 85 kg, Jesse Lomeli, 84.9, 80, -84, 86, 107, -116, 116, 86, 116, 202
Panhandle Power Winter Open, 2015-12-05, Open Men's 94 kg, Bryson Murray, 90.4, -70, 70, 75, 95, 100, -105, 75, 100, 175
Panhandle Power Winter Open, 2015-12-05, Open Women's 58 kg, Susy Flores, 57.7, -60, 60, -62, 68, 71, -73, 60, 71, 131
Panhandle Power Winter Open, 2015-12-05, Men's 13 Under Age Group 62 Kg, Conner Holton, 58.1, 28, 30, 32, 35, 37, 40, 32, 40, 72
Panhandle Power Winter Open, 2015-12-05, Open Men's+105 kg, Jackson Uselding, 108.1, -86, -86, -86, 114, 119, 121, 0, 121, 0
Panhandle Power Winter Open, 2015-12-05, Open Women's 63 kg, Joselyn Terrazas, 62.3, 68, 70, -72, -83, -83, -83, 70, 0, 0





















