Meet, Date, Age Category, Lifter, Body Weight (Kg), Snatch Lift 1, Snatch Lift 2, Snatch Lift 3, C&J Lift 1, C&J Lift 2, C&J Lift 3, Best Snatch, Best C&J, Total
Grace Strength Open, 2019-02-02, Open Men's +109kg, Yorick Hessing, 134.35, 100, 105, 110, -120, 120, 130, 110, 130, 240
Grace Strength Open, 2019-02-02, Open Men's 96kg, Thomas Miller, 92.44, 95, 100, -105, 120, -125, 125, 100, 125, 225
Grace Strength Open, 2019-02-02, Open Men's 73kg, Jace Marshburn, 72.3, -80, 80, -84, 111, -113, 0, 80, 111, 191
Grace Strength Open, 2019-02-02, Women's Masters (35-39) 71kg, Kylie Miller, 67.4, 61, -64, -67, 71, 75, -80, 61, 75, 136
Grace Strength Open, 2019-02-02, Women's 13 Under Age Group 33kg, Bella-Rayne Estes, 32.3, -20, 20, -21, 22, 23, 24, 20, 24, 44
Grace Strength Open, 2019-02-02, Open Men's 81kg, Arthur Samaras III, 78.3, -80, -81, -84, -100, -112, -112, 0, 0, 0
Grace Strength Open, 2019-02-02, Women's Masters (35-39) 87kg, Laura-Jean Estes, 84, -61, -61, -61, 75, -78, -78, 0, 75, 0























